1659250042.458791 server started (30538): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1659250042.458839 on Darwin 21.4.0 Darwin Kernel Version 21.4.0: Mon Feb 21 20:35:58 PST 2022; root:xnu-8020.101.4~2/RELEASE_ARM64_T6000
1659250042.458857 using libevent 2.1.12-stable (select); utf8proc 2.7.0; ncurses 6.3
1659250042.458921 input_key_build: 0x10e003 (PasteStart) is \033[200~
1659250042.482768 cmd_parse_build_commands 0:3 0:2: set-mark
1659250042.482772 cmd_parse_build_commands 0:0: send
1659250042.482774 cmd_parse_build_commands 0:1: -X
1659250042.482777 cmd_parse_build_commands 0:2: set-mark
1659250042.482781 args_parse: -X
1659250042.482784 args_parse: flags end at 2 of 3
1659250042.482786 args_parse: 2 = set-mark (type 1)
1659250042.482791 cmd_parse_build_commands: send-keys -X set-mark
1659250042.482794 args_parse: -T = copy-mode
1659250042.482797 args_parse: flags end at 2 of 4
1659250042.482816 args_parse: 2 = X (type 1)
1659250042.482821 args_parse: 3 = send-keys -X set-mark (type 2)
1659250042.482829 cmd_parse_build_commands: bind-key -T copy-mode X { send-keys -X set-mark }
1659250042.482833 cmdq_get_command: [bind-key/0x123717bb0] group 1377
1659250042.482836 cmdq_append <global>: [bind-key/0x123717bb0]
1659250042.482839 yylex_token: bind
1659250042.482843 yylex_token: -Tcopy-mode
1659250042.482845 yylex_token: f
1659250042.482849 yylex_token: command-prompt
1659250042.482852 yylex_token: -1p(jump forward)
1659250042.482855 yylex_token: send
1659250042.482858 yylex_token: -X
1659250042.482861 yylex_token: jump-forward
1659250042.482864 yylex_token: %%
1659250042.482869 cmd_parse_build_commands 0:0: bind
1659250042.482872 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.482874 cmd_parse_build_commands 0:2: f
1659250042.482877 cmd_parse_build_commands 0:3 0:0: command-prompt
1659250042.482881 cmd_parse_build_commands 0:3 0:1: -1p(jump forward)
1659250042.482884 cmd_parse_build_commands 0:3 0:2 0:0: send
1659250042.482887 cmd_parse_build_commands 0:3 0:2 0:1: -X
1659250042.482889 cmd_parse_build_commands 0:3 0:2 0:2: jump-forward
1659250042.482892 cmd_parse_build_commands 0:3 0:2 0:3: %%
1659250042.482896 cmd_parse_build_commands 0:0: command-prompt
1659250042.482899 cmd_parse_build_commands 0:1: -1p(jump forward)
1659250042.482901 cmd_parse_build_commands 0:2 0:0: send
1659250042.482904 cmd_parse_build_commands 0:2 0:1: -X
1659250042.482915 cmd_parse_build_commands 0:2 0:2: jump-forward
1659250042.482917 cmd_parse_build_commands 0:2 0:3: %%
1659250042.482921 cmd_parse_build_commands 0:0: send
1659250042.482923 cmd_parse_build_commands 0:1: -X
1659250042.482926 cmd_parse_build_commands 0:2: jump-forward
1659250042.482929 cmd_parse_build_commands 0:3: %%
1659250042.482933 args_parse: -X
1659250042.482936 args_parse: flags end at 2 of 4
1659250042.482938 args_parse: 2 = jump-forward (type 1)
1659250042.482941 args_parse: 3 = %% (type 1)
1659250042.482948 cmd_parse_build_commands: send-keys -X jump-forward "%%"
1659250042.482950 args_parse: -1
1659250042.482953 args_parse: -p = (jump forward)
1659250042.482956 args_parse: flags end at 2 of 3
1659250042.482961 args_parse: 2 = send-keys -X jump-forward "%%" (type 2)
1659250042.482970 cmd_parse_build_commands: command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward "%%" }
1659250042.482973 args_parse: -T = copy-mode
1659250042.482976 args_parse: flags end at 2 of 4
1659250042.482978 args_parse: 2 = f (type 1)
1659250042.482986 args_parse: 3 = command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward "%%" } (type 2)
1659250042.482998 cmd_parse_build_commands: bind-key -T copy-mode f { command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward "%%" } }
1659250042.483003 cmdq_get_command: [bind-key/0x123718350] group 1385
1659250042.483005 cmdq_append <global>: [bind-key/0x123718350]
1659250042.483008 yylex_token: bind
1659250042.483012 yylex_token: -Tcopy-mode
1659250042.483014 yylex_token: g
1659250042.483018 yylex_token: command-prompt
1659250042.483021 yylex_token: -p(goto line)
1659250042.483024 yylex_token: send
1659250042.483026 yylex_token: -X
1659250042.483029 yylex_token: goto-line
1659250042.483032 yylex_token: %%
1659250042.483036 cmd_parse_build_commands 0:0: bind
1659250042.483039 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483041 cmd_parse_build_commands 0:2: g
1659250042.483044 cmd_parse_build_commands 0:3 0:0: command-prompt
1659250042.483047 cmd_parse_build_commands 0:3 0:1: -p(goto line)
1659250042.483050 cmd_parse_build_commands 0:3 0:2 0:0: send
1659250042.483053 cmd_parse_build_commands 0:3 0:2 0:1: -X
1659250042.483056 cmd_parse_build_commands 0:3 0:2 0:2: goto-line
1659250042.483058 cmd_parse_build_commands 0:3 0:2 0:3: %%
1659250042.483062 cmd_parse_build_commands 0:0: command-prompt
1659250042.483065 cmd_parse_build_commands 0:1: -p(goto line)
1659250042.483068 cmd_parse_build_commands 0:2 0:0: send
1659250042.483070 cmd_parse_build_commands 0:2 0:1: -X
1659250042.483073 cmd_parse_build_commands 0:2 0:2: goto-line
1659250042.483075 cmd_parse_build_commands 0:2 0:3: %%
1659250042.483079 cmd_parse_build_commands 0:0: send
1659250042.483082 cmd_parse_build_commands 0:1: -X
1659250042.483084 cmd_parse_build_commands 0:2: goto-line
1659250042.483087 cmd_parse_build_commands 0:3: %%
1659250042.483091 args_parse: -X
1659250042.483094 args_parse: flags end at 2 of 4
1659250042.483097 args_parse: 2 = goto-line (type 1)
1659250042.483100 args_parse: 3 = %% (type 1)
1659250042.483106 cmd_parse_build_commands: send-keys -X goto-line "%%"
1659250042.483109 args_parse: -p = (goto line)
1659250042.483112 args_parse: flags end at 2 of 3
1659250042.483117 args_parse: 2 = send-keys -X goto-line "%%" (type 2)
1659250042.483125 cmd_parse_build_commands: command-prompt -p "(goto line)" { send-keys -X goto-line "%%" }
1659250042.483128 args_parse: -T = copy-mode
1659250042.483130 args_parse: flags end at 2 of 4
1659250042.483133 args_parse: 2 = g (type 1)
1659250042.483141 args_parse: 3 = command-prompt -p "(goto line)" { send-keys -X goto-line "%%" } (type 2)
1659250042.483151 cmd_parse_build_commands: bind-key -T copy-mode g { command-prompt -p "(goto line)" { send-keys -X goto-line "%%" } }
1659250042.483156 cmdq_get_command: [bind-key/0x123718960] group 1397
1659250042.483159 cmdq_append <global>: [bind-key/0x123718960]
1659250042.483162 yylex_token: bind
1659250042.483165 yylex_token: -Tcopy-mode
1659250042.483168 yylex_token: n
1659250042.483171 yylex_token: send
1659250042.483178 yylex_token: -X
1659250042.483181 yylex_token: search-again
1659250042.483184 cmd_parse_build_commands 0:0: bind
1659250042.483187 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483190 cmd_parse_build_commands 0:2: n
1659250042.483193 cmd_parse_build_commands 0:3 0:0: send
1659250042.483195 cmd_parse_build_commands 0:3 0:1: -X
1659250042.483198 cmd_parse_build_commands 0:3 0:2: search-again
1659250042.483201 cmd_parse_build_commands 0:0: send
1659250042.483204 cmd_parse_build_commands 0:1: -X
1659250042.483207 cmd_parse_build_commands 0:2: search-again
1659250042.483211 args_parse: -X
1659250042.483213 args_parse: flags end at 2 of 3
1659250042.483216 args_parse: 2 = search-again (type 1)
1659250042.483221 cmd_parse_build_commands: send-keys -X search-again
1659250042.483224 args_parse: -T = copy-mode
1659250042.483227 args_parse: flags end at 2 of 4
1659250042.483230 args_parse: 2 = n (type 1)
1659250042.483234 args_parse: 3 = send-keys -X search-again (type 2)
1659250042.483243 cmd_parse_build_commands: bind-key -T copy-mode n { send-keys -X search-again }
1659250042.483247 cmdq_get_command: [bind-key/0x123718a50] group 1409
1659250042.483250 cmdq_append <global>: [bind-key/0x123718a50]
1659250042.483253 yylex_token: bind
1659250042.483256 yylex_token: -Tcopy-mode
1659250042.483259 yylex_token: q
1659250042.483261 yylex_token: send
1659250042.483264 yylex_token: -X
1659250042.483267 yylex_token: cancel
1659250042.483270 cmd_parse_build_commands 0:0: bind
1659250042.483273 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483275 cmd_parse_build_commands 0:2: q
1659250042.483278 cmd_parse_build_commands 0:3 0:0: send
1659250042.483281 cmd_parse_build_commands 0:3 0:1: -X
1659250042.483284 cmd_parse_build_commands 0:3 0:2: cancel
1659250042.483287 cmd_parse_build_commands 0:0: send
1659250042.483290 cmd_parse_build_commands 0:1: -X
1659250042.483293 cmd_parse_build_commands 0:2: cancel
1659250042.483296 args_parse: -X
1659250042.483299 args_parse: flags end at 2 of 3
1659250042.483302 args_parse: 2 = cancel (type 1)
1659250042.483307 cmd_parse_build_commands: send-keys -X cancel
1659250042.483310 args_parse: -T = copy-mode
1659250042.483313 args_parse: flags end at 2 of 4
1659250042.483315 args_parse: 2 = q (type 1)
1659250042.483320 args_parse: 3 = send-keys -X cancel (type 2)
1659250042.483328 cmd_parse_build_commands: bind-key -T copy-mode q { send-keys -X cancel }
1659250042.483332 cmdq_get_command: [bind-key/0x123719080] group 1417
1659250042.483335 cmdq_append <global>: [bind-key/0x123719080]
1659250042.483338 yylex_token: bind
1659250042.483341 yylex_token: -Tcopy-mode
1659250042.483343 yylex_token: r
1659250042.483346 yylex_token: send
1659250042.483349 yylex_token: -X
1659250042.483352 yylex_token: refresh-from-pane
1659250042.483356 cmd_parse_build_commands 0:0: bind
1659250042.483358 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483361 cmd_parse_build_commands 0:2: r
1659250042.483364 cmd_parse_build_commands 0:3 0:0: send
1659250042.483367 cmd_parse_build_commands 0:3 0:1: -X
1659250042.483369 cmd_parse_build_commands 0:3 0:2: refresh-from-pane
1659250042.483373 cmd_parse_build_commands 0:0: send
1659250042.483376 cmd_parse_build_commands 0:1: -X
1659250042.483378 cmd_parse_build_commands 0:2: refresh-from-pane
1659250042.483382 args_parse: -X
1659250042.483385 args_parse: flags end at 2 of 3
1659250042.483388 args_parse: 2 = refresh-from-pane (type 1)
1659250042.483393 cmd_parse_build_commands: send-keys -X refresh-from-pane
1659250042.483396 args_parse: -T = copy-mode
1659250042.483399 args_parse: flags end at 2 of 4
1659250042.483401 args_parse: 2 = r (type 1)
1659250042.483406 args_parse: 3 = send-keys -X refresh-from-pane (type 2)
1659250042.483414 cmd_parse_build_commands: bind-key -T copy-mode r { send-keys -X refresh-from-pane }
1659250042.483418 cmdq_get_command: [bind-key/0x123719540] group 1425
1659250042.483421 cmdq_append <global>: [bind-key/0x123719540]
1659250042.483423 yylex_token: bind
1659250042.483427 yylex_token: -Tcopy-mode
1659250042.483438 yylex_token: t
1659250042.483442 yylex_token: command-prompt
1659250042.483445 yylex_token: -1p(jump to forward)
1659250042.483448 yylex_token: send
1659250042.483451 yylex_token: -X
1659250042.483454 yylex_token: jump-to-forward
1659250042.483457 yylex_token: %%
1659250042.483460 cmd_parse_build_commands 0:0: bind
1659250042.483463 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483466 cmd_parse_build_commands 0:2: t
1659250042.483468 cmd_parse_build_commands 0:3 0:0: command-prompt
1659250042.483471 cmd_parse_build_commands 0:3 0:1: -1p(jump to forward)
1659250042.483474 cmd_parse_build_commands 0:3 0:2 0:0: send
1659250042.483477 cmd_parse_build_commands 0:3 0:2 0:1: -X
1659250042.483480 cmd_parse_build_commands 0:3 0:2 0:2: jump-to-forward
1659250042.483483 cmd_parse_build_commands 0:3 0:2 0:3: %%
1659250042.483486 cmd_parse_build_commands 0:0: command-prompt
1659250042.483489 cmd_parse_build_commands 0:1: -1p(jump to forward)
1659250042.483492 cmd_parse_build_commands 0:2 0:0: send
1659250042.483495 cmd_parse_build_commands 0:2 0:1: -X
1659250042.483497 cmd_parse_build_commands 0:2 0:2: jump-to-forward
1659250042.483500 cmd_parse_build_commands 0:2 0:3: %%
1659250042.483504 cmd_parse_build_commands 0:0: send
1659250042.483506 cmd_parse_build_commands 0:1: -X
1659250042.483509 cmd_parse_build_commands 0:2: jump-to-forward
1659250042.483512 cmd_parse_build_commands 0:3: %%
1659250042.483516 args_parse: -X
1659250042.483518 args_parse: flags end at 2 of 4
1659250042.483521 args_parse: 2 = jump-to-forward (type 1)
1659250042.483524 args_parse: 3 = %% (type 1)
1659250042.483530 cmd_parse_build_commands: send-keys -X jump-to-forward "%%"
1659250042.483533 args_parse: -1
1659250042.483536 args_parse: -p = (jump to forward)
1659250042.483539 args_parse: flags end at 2 of 3
1659250042.483544 args_parse: 2 = send-keys -X jump-to-forward "%%" (type 2)
1659250042.483553 cmd_parse_build_commands: command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" }
1659250042.483556 args_parse: -T = copy-mode
1659250042.483558 args_parse: flags end at 2 of 4
1659250042.483561 args_parse: 2 = t (type 1)
1659250042.483569 args_parse: 3 = command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" } (type 2)
1659250042.483581 cmd_parse_build_commands: bind-key -T copy-mode t { command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" } }
1659250042.483586 cmdq_get_command: [bind-key/0x123719c80] group 1433
1659250042.483588 cmdq_append <global>: [bind-key/0x123719c80]
1659250042.483591 yylex_token: bind
1659250042.483595 yylex_token: -Tcopy-mode
1659250042.483598 yylex_token: Home
1659250042.483600 yylex_token: send
1659250042.483603 yylex_token: -X
1659250042.483607 yylex_token: start-of-line
1659250042.483610 cmd_parse_build_commands 0:0: bind
1659250042.483613 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483615 cmd_parse_build_commands 0:2: Home
1659250042.483618 cmd_parse_build_commands 0:3 0:0: send
1659250042.483621 cmd_parse_build_commands 0:3 0:1: -X
1659250042.483624 cmd_parse_build_commands 0:3 0:2: start-of-line
1659250042.483627 cmd_parse_build_commands 0:0: send
1659250042.483630 cmd_parse_build_commands 0:1: -X
1659250042.483633 cmd_parse_build_commands 0:2: start-of-line
1659250042.483636 args_parse: -X
1659250042.483639 args_parse: flags end at 2 of 3
1659250042.483642 args_parse: 2 = start-of-line (type 1)
1659250042.483647 cmd_parse_build_commands: send-keys -X start-of-line
1659250042.483650 args_parse: -T = copy-mode
1659250042.483652 args_parse: flags end at 2 of 4
1659250042.483655 args_parse: 2 = Home (type 1)
1659250042.483660 args_parse: 3 = send-keys -X start-of-line (type 2)
1659250042.483668 cmd_parse_build_commands: bind-key -T copy-mode Home { send-keys -X start-of-line }
1659250042.483673 cmdq_get_command: [bind-key/0x123719ff0] group 1445
1659250042.483676 cmdq_append <global>: [bind-key/0x123719ff0]
1659250042.483678 yylex_token: bind
1659250042.483682 yylex_token: -Tcopy-mode
1659250042.483684 yylex_token: End
1659250042.483687 yylex_token: send
1659250042.483694 yylex_token: -X
1659250042.483697 yylex_token: end-of-line
1659250042.483701 cmd_parse_build_commands 0:0: bind
1659250042.483704 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483706 cmd_parse_build_commands 0:2: End
1659250042.483709 cmd_parse_build_commands 0:3 0:0: send
1659250042.483712 cmd_parse_build_commands 0:3 0:1: -X
1659250042.483715 cmd_parse_build_commands 0:3 0:2: end-of-line
1659250042.483718 cmd_parse_build_commands 0:0: send
1659250042.483721 cmd_parse_build_commands 0:1: -X
1659250042.483723 cmd_parse_build_commands 0:2: end-of-line
1659250042.483727 args_parse: -X
1659250042.483730 args_parse: flags end at 2 of 3
1659250042.483732 args_parse: 2 = end-of-line (type 1)
1659250042.483737 cmd_parse_build_commands: send-keys -X end-of-line
1659250042.483740 args_parse: -T = copy-mode
1659250042.483743 args_parse: flags end at 2 of 4
1659250042.483745 args_parse: 2 = End (type 1)
1659250042.483750 args_parse: 3 = send-keys -X end-of-line (type 2)
1659250042.483758 cmd_parse_build_commands: bind-key -T copy-mode End { send-keys -X end-of-line }
1659250042.483762 cmdq_get_command: [bind-key/0x12371a4c0] group 1453
1659250042.483765 cmdq_append <global>: [bind-key/0x12371a4c0]
1659250042.483768 yylex_token: bind
1659250042.483771 yylex_token: -Tcopy-mode
1659250042.483774 yylex_token: MouseDown1Pane
1659250042.483778 yylex_token: select-pane
1659250042.483781 cmd_parse_build_commands 0:0: bind
1659250042.483783 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483786 cmd_parse_build_commands 0:2: MouseDown1Pane
1659250042.483789 cmd_parse_build_commands 0:3: select-pane
1659250042.483792 args_parse: -T = copy-mode
1659250042.483795 args_parse: flags end at 2 of 4
1659250042.483798 args_parse: 2 = MouseDown1Pane (type 1)
1659250042.483801 args_parse: 3 = select-pane (type 1)
1659250042.483808 cmd_parse_build_commands: bind-key -T copy-mode MouseDown1Pane select-pane
1659250042.483812 cmdq_get_command: [bind-key/0x12371a630] group 1461
1659250042.483815 cmdq_append <global>: [bind-key/0x12371a630]
1659250042.483818 yylex_token: bind
1659250042.483821 yylex_token: -Tcopy-mode
1659250042.483824 yylex_token: MouseDrag1Pane
1659250042.483827 yylex_token: select-pane
1659250042.483830 yylex_token: send
1659250042.483833 yylex_token: -X
1659250042.483836 yylex_token: begin-selection
1659250042.483840 cmd_parse_build_commands 0:0: bind
1659250042.483843 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483845 cmd_parse_build_commands 0:2: MouseDrag1Pane
1659250042.483848 cmd_parse_build_commands 0:3 0:0: select-pane
1659250042.483851 cmd_parse_build_commands 0:3 1:0: send
1659250042.483854 cmd_parse_build_commands 0:3 1:1: -X
1659250042.483857 cmd_parse_build_commands 0:3 1:2: begin-selection
1659250042.483860 cmd_parse_build_commands 0:0: select-pane
1659250042.483863 cmd_parse_build_commands 1:0: send
1659250042.483866 cmd_parse_build_commands 1:1: -X
1659250042.483869 cmd_parse_build_commands 1:2: begin-selection
1659250042.483872 args_parse: flags end at 1 of 1
1659250042.483876 args_parse: -X
1659250042.483879 args_parse: flags end at 2 of 3
1659250042.483882 args_parse: 2 = begin-selection (type 1)
1659250042.483888 cmd_parse_build_commands: select-pane ; send-keys -X begin-selection
1659250042.483891 args_parse: -T = copy-mode
1659250042.483894 args_parse: flags end at 2 of 4
1659250042.483896 args_parse: 2 = MouseDrag1Pane (type 1)
1659250042.483901 args_parse: 3 = select-pane ; send-keys -X begin-selection (type 2)
1659250042.483910 cmd_parse_build_commands: bind-key -T copy-mode MouseDrag1Pane { select-pane ; send-keys -X begin-selection }
1659250042.483915 cmdq_get_command: [bind-key/0x12371abf0] group 1465
1659250042.483918 cmdq_append <global>: [bind-key/0x12371abf0]
1659250042.483920 yylex_token: bind
1659250042.483924 yylex_token: -Tcopy-mode
1659250042.483927 yylex_token: MouseDragEnd1Pane
1659250042.483930 yylex_token: send
1659250042.483933 yylex_token: -X
1659250042.483937 yylex_token: copy-pipe-and-cancel
1659250042.483940 cmd_parse_build_commands 0:0: bind
1659250042.483947 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.483950 cmd_parse_build_commands 0:2: MouseDragEnd1Pane
1659250042.483953 cmd_parse_build_commands 0:3 0:0: send
1659250042.483956 cmd_parse_build_commands 0:3 0:1: -X
1659250042.483959 cmd_parse_build_commands 0:3 0:2: copy-pipe-and-cancel
1659250042.483962 cmd_parse_build_commands 0:0: send
1659250042.483965 cmd_parse_build_commands 0:1: -X
1659250042.483968 cmd_parse_build_commands 0:2: copy-pipe-and-cancel
1659250042.483972 args_parse: -X
1659250042.483975 args_parse: flags end at 2 of 3
1659250042.483978 args_parse: 2 = copy-pipe-and-cancel (type 1)
1659250042.483983 cmd_parse_build_commands: send-keys -X copy-pipe-and-cancel
1659250042.483986 args_parse: -T = copy-mode
1659250042.483988 args_parse: flags end at 2 of 4
1659250042.483991 args_parse: 2 = MouseDragEnd1Pane (type 1)
1659250042.483996 args_parse: 3 = send-keys -X copy-pipe-and-cancel (type 2)
1659250042.484005 cmd_parse_build_commands: bind-key -T copy-mode MouseDragEnd1Pane { send-keys -X copy-pipe-and-cancel }
1659250042.484009 cmdq_get_command: [bind-key/0x12371aee0] group 1474
1659250042.484012 cmdq_append <global>: [bind-key/0x12371aee0]
1659250042.484015 yylex_token: bind
1659250042.484018 yylex_token: -Tcopy-mode
1659250042.484021 yylex_token: WheelUpPane
1659250042.484024 yylex_token: select-pane
1659250042.484027 yylex_token: send
1659250042.484030 yylex_token: -N5
1659250042.484033 yylex_token: -X
1659250042.484036 yylex_token: scroll-up
1659250042.484039 cmd_parse_build_commands 0:0: bind
1659250042.484042 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.484045 cmd_parse_build_commands 0:2: WheelUpPane
1659250042.484047 cmd_parse_build_commands 0:3 0:0: select-pane
1659250042.484050 cmd_parse_build_commands 0:3 1:0: send
1659250042.484053 cmd_parse_build_commands 0:3 1:1: -N5
1659250042.484055 cmd_parse_build_commands 0:3 1:2: -X
1659250042.484058 cmd_parse_build_commands 0:3 1:3: scroll-up
1659250042.484062 cmd_parse_build_commands 0:0: select-pane
1659250042.484064 cmd_parse_build_commands 1:0: send
1659250042.484067 cmd_parse_build_commands 1:1: -N5
1659250042.484070 cmd_parse_build_commands 1:2: -X
1659250042.484073 cmd_parse_build_commands 1:3: scroll-up
1659250042.484076 args_parse: flags end at 1 of 1
1659250042.484081 args_parse: -N = 5
1659250042.484083 args_parse: -X
1659250042.484086 args_parse: flags end at 3 of 4
1659250042.484089 args_parse: 3 = scroll-up (type 1)
1659250042.484096 cmd_parse_build_commands: select-pane ; send-keys -X -N 5 scroll-up
1659250042.484099 args_parse: -T = copy-mode
1659250042.484101 args_parse: flags end at 2 of 4
1659250042.484104 args_parse: 2 = WheelUpPane (type 1)
1659250042.484110 args_parse: 3 = select-pane ; send-keys -X -N 5 scroll-up (type 2)
1659250042.484120 cmd_parse_build_commands: bind-key -T copy-mode WheelUpPane { select-pane ; send-keys -X -N 5 scroll-up }
1659250042.484125 cmdq_get_command: [bind-key/0x12371b7b0] group 1482
1659250042.484127 cmdq_append <global>: [bind-key/0x12371b7b0]
1659250042.484130 yylex_token: bind
1659250042.484134 yylex_token: -Tcopy-mode
1659250042.484137 yylex_token: WheelDownPane
1659250042.484140 yylex_token: select-pane
1659250042.484143 yylex_token: send
1659250042.484146 yylex_token: -N5
1659250042.484148 yylex_token: -X
1659250042.484151 yylex_token: scroll-down
1659250042.484155 cmd_parse_build_commands 0:0: bind
1659250042.484158 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.484160 cmd_parse_build_commands 0:2: WheelDownPane
1659250042.484163 cmd_parse_build_commands 0:3 0:0: select-pane
1659250042.484166 cmd_parse_build_commands 0:3 1:0: send
1659250042.484168 cmd_parse_build_commands 0:3 1:1: -N5
1659250042.484171 cmd_parse_build_commands 0:3 1:2: -X
1659250042.484174 cmd_parse_build_commands 0:3 1:3: scroll-down
1659250042.484177 cmd_parse_build_commands 0:0: select-pane
1659250042.484180 cmd_parse_build_commands 1:0: send
1659250042.484183 cmd_parse_build_commands 1:1: -N5
1659250042.484185 cmd_parse_build_commands 1:2: -X
1659250042.484188 cmd_parse_build_commands 1:3: scroll-down
1659250042.484196 args_parse: flags end at 1 of 1
1659250042.484200 args_parse: -N = 5
1659250042.484203 args_parse: -X
1659250042.484206 args_parse: flags end at 3 of 4
1659250042.484209 args_parse: 3 = scroll-down (type 1)
1659250042.484215 cmd_parse_build_commands: select-pane ; send-keys -X -N 5 scroll-down
1659250042.484218 args_parse: -T = copy-mode
1659250042.484221 args_parse: flags end at 2 of 4
1659250042.484224 args_parse: 2 = WheelDownPane (type 1)
1659250042.484229 args_parse: 3 = select-pane ; send-keys -X -N 5 scroll-down (type 2)
1659250042.484239 cmd_parse_build_commands: bind-key -T copy-mode WheelDownPane { select-pane ; send-keys -X -N 5 scroll-down }
1659250042.484243 cmdq_get_command: [bind-key/0x12371bb20] group 1491
1659250042.484246 cmdq_append <global>: [bind-key/0x12371bb20]
1659250042.484249 yylex_token: bind
1659250042.484252 yylex_token: -Tcopy-mode
1659250042.484256 yylex_token: DoubleClick1Pane
1659250042.484259 yylex_token: select-pane
1659250042.484262 yylex_token: send
1659250042.484264 yylex_token: -X
1659250042.484267 yylex_token: select-word
1659250042.484270 yylex_token: run
1659250042.484273 yylex_token: -d0.3
1659250042.484276 yylex_token: send
1659250042.484279 yylex_token: -X
1659250042.484282 yylex_token: copy-pipe-and-cancel
1659250042.484292 cmd_parse_build_commands 0:0: bind
1659250042.484295 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.484298 cmd_parse_build_commands 0:2: DoubleClick1Pane
1659250042.484301 cmd_parse_build_commands 0:3 0:0: select-pane
1659250042.484304 cmd_parse_build_commands 0:3 1:0: send
1659250042.484306 cmd_parse_build_commands 0:3 1:1: -X
1659250042.484309 cmd_parse_build_commands 0:3 1:2: select-word
1659250042.484312 cmd_parse_build_commands 0:3 2:0: run
1659250042.484314 cmd_parse_build_commands 0:3 2:1: -d0.3
1659250042.484317 cmd_parse_build_commands 0:3 3:0: send
1659250042.484320 cmd_parse_build_commands 0:3 3:1: -X
1659250042.484322 cmd_parse_build_commands 0:3 3:2: copy-pipe-and-cancel
1659250042.484326 cmd_parse_build_commands 0:0: select-pane
1659250042.484329 cmd_parse_build_commands 1:0: send
1659250042.484331 cmd_parse_build_commands 1:1: -X
1659250042.484334 cmd_parse_build_commands 1:2: select-word
1659250042.484337 cmd_parse_build_commands 2:0: run
1659250042.484339 cmd_parse_build_commands 2:1: -d0.3
1659250042.484342 cmd_parse_build_commands 3:0: send
1659250042.484344 cmd_parse_build_commands 3:1: -X
1659250042.484347 cmd_parse_build_commands 3:2: copy-pipe-and-cancel
1659250042.484351 args_parse: flags end at 1 of 1
1659250042.484355 args_parse: -X
1659250042.484358 args_parse: flags end at 2 of 3
1659250042.484361 args_parse: 2 = select-word (type 1)
1659250042.484365 args_parse: -d = 0.3
1659250042.484368 args_parse: flags end at 2 of 2
1659250042.484372 args_parse: -X
1659250042.484375 args_parse: flags end at 2 of 3
1659250042.484378 args_parse: 2 = copy-pipe-and-cancel (type 1)
1659250042.484386 cmd_parse_build_commands: select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel
1659250042.484389 args_parse: -T = copy-mode
1659250042.484392 args_parse: flags end at 2 of 4
1659250042.484395 args_parse: 2 = DoubleClick1Pane (type 1)
1659250042.484404 args_parse: 3 = select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel (type 2)
1659250042.484416 cmd_parse_build_commands: bind-key -T copy-mode DoubleClick1Pane { select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1659250042.484422 cmdq_get_command: [bind-key/0x12371c1c0] group 1500
1659250042.484424 cmdq_append <global>: [bind-key/0x12371c1c0]
1659250042.484427 yylex_token: bind
1659250042.484431 yylex_token: -Tcopy-mode
1659250042.484434 yylex_token: TripleClick1Pane
1659250042.484437 yylex_token: select-pane
1659250042.484440 yylex_token: send
1659250042.484443 yylex_token: -X
1659250042.484446 yylex_token: select-line
1659250042.484449 yylex_token: run
1659250042.484452 yylex_token: -d0.3
1659250042.484455 yylex_token: send
1659250042.484467 yylex_token: -X
1659250042.484471 yylex_token: copy-pipe-and-cancel
1659250042.484474 cmd_parse_build_commands 0:0: bind
1659250042.484477 cmd_parse_build_commands 0:1: -Tcopy-mode
1659250042.484479 cmd_parse_build_commands 0:2: TripleClick1Pane
1659250042.484482 cmd_parse_build_commands 0:3 0:0: select-pane
1659250042.484485 cmd_parse_build_commands 0:3 1:0: send
1659250042.484488 cmd_parse_build_commands 0:3 1:1: -X
1659250042.484490 cmd_parse_build_commands 0:3 1:2: select-line
1659250042.484493 cmd_parse_build_commands 0:3 2:0: run
